_id,code,description,name,_ColourGroup,_GraphicalAppearance,_GarmentGroup,_PerceivedColourValue,_PerceivedColourMaster,_Department,_Index,_ProductType
63755,0740720001,"Fully lined bikini bottoms with a low waist, lacing at the sides and gathers at the back.",Harry tie Tanga,463,2,409,424,439,51,387,520
63756,0740720002,"Fully lined bikini bottoms with a low waist, lacing at the sides and gathers at the back.",Harry tie Tanga,451,2,409,423,431,51,387,520
63781,0747198003,"Short dress in a patterned viscose weave with narrow, adjustable straps, a wrapover front with ties at one side and a flounced hem. Unlined.",Goji dress w,451,9,415,423,431,110,393,525
63796,0740803002,"Wide jumper in a jacquard-knit cotton blend with a V-neck, long dolman sleeves and a straight hem.",Patty,453,23,410,424,431,73,386,505
63810,0740812005,"Jumper in a soft, fine-knit viscose blend with a round neck, dropped shoulders and long sleeves. Ribbing around the neckline, cuffs and hem, and slits in the sides.",Harry,473,0,410,422,444,73,386,505
63815,0740820001,"Sports tights in fast-drying functional fabric with inset sections in ribbed and glossy fabric. Waist panel containing a concealed key pocket, and ventilating mesh down the legs. The polyester content of the tights is recycled.",PIGALLE HW tights,450,0,404,422,430,165,391,504
63867,0740902005,"Short, wide sports top in fast-drying functional fabric with short sleeves.",Debra Tee,453,3,404,424,438,164,391,524
63870,0740902006,"Short, wide sports top in fast-drying functional fabric with short sleeves.",Debra Tee,460,3,404,424,438,164,391,524
63877,0747346001,"Calf-length dungaree dress in washed cotton denim with a V-neck and adjustable shoulder straps. Wrapover front with diagonal buttons down the front and concealed buttons. Detachable belt with a metal buckle at the waist, side pockets and a slit at the front of the hem.",Dress Midi Wrap,469,7,406,425,434,98,393,525
63889,0737060001,"Jumper in a soft, fine knit containing some wool with a polo neck, dropped shoulders, long sleeves and a straight hem with slits in the sides. Slightly longer at the back. The jumper is made partly from recycled polyester.",Disco,484,0,410,425,441,73,386,505
63926,0740930001,"Sports bra in fast-drying functional fabric with padded cups that lift and shape while providing good support. Wide, adjustable shoulder straps, an elasticated hem and a hook-and-eye fastening at the back. Medium support.",COLETTE PUSH UP BRA,450,0,404,422,430,164,391,501
63930,0740930002,"Sports bra in fast-drying functional fabric with padded cups that lift and shape while providing good support. Wide, adjustable shoulder straps, an elasticated hem and a hook-and-eye fastening at the back. Medium support.",COLETTE PUSH UP BRA,455,3,404,422,433,164,391,501
63947,0737156001,T-shirt in soft cotton jersey with appliqués.,Sequins tee low price,458,28,404,422,434,207,392,524
63950,0740943003,"Short dress in a viscose weave with a gentle V-neck, narrow, adjustable shoulder straps and buttons down the front.",Pamela,450,0,415,422,430,188,386,525
64001,0741040001,"Sports bra in fast-drying functional fabric with underwired, padded cups and wide, adjustable shoulder straps that cross at the back. Covered elastication at the hem and a hook-and-eye fastening at the back. Extra firm support.",Maggie high support,450,0,404,422,430,164,391,501
64003,0737222011,"Brazilian briefs in lace with a low waist, lined gusset and high cut at the back.",Dahlia Brazilian Azalea Low,451,0,402,423,447,77,387,521
64019,0737232002,"V-neck blouse in a crêpe weave with short, lace-trimmed sleeves. Lined.",Cocktail,451,0,418,423,431,204,386,562
64023,0741087001,"Sports bra in fast-drying functional fabric with padded cups, wide shoulder straps and a racer back. Elastic hem with a hook-and-eye fastening. Extra firm support.",Carina high support bra,450,0,404,422,430,164,391,501
64042,0737260004,"Straight-cut top in a crêpe weave with narrow, adjustable shoulder straps and a frill trim at the top.",Pinsher,451,0,418,423,431,204,386,500
64096,0741220013,"Short shorts in lightweight sweatshirt fabric with an elasticated drawstring waist, side pockets and sewn-in turn-ups at the hems.",Maria Shorts.,463,0,401,424,439,53,393,528
64133,0741259001,"3/4-length sports tights in fast-drying functional fabric with a high waist, wide waist panel and open leg pockets.",GALATEA HW cropped,450,27,404,422,430,165,391,504
64155,0737450001,"V-neck body in soft, ribbed jersey with a draped wrapover top layer at the front. Narrow shoulder straps, a seam at the waist and concealed press-studs at the crotch.",Pamela body,462,0,401,422,438,30,386,511
64180,0741293003,"Jumper in a cable-knit viscose blend with a V-neck, long sleeves and ribbing at the cuffs and hem.",Son Cable,455,3,402,424,433,291,386,505
64182,0737486004,"Cardigan in a soft, loose knit with dropped shoulders, long sleeves and buttons down the front.",Phoebe Cardigan SPEED,471,0,410,427,443,157,393,534
64193,0747637006,"Short, fitted dress in sturdy jersey with a deep V-neck front and back and horizontal ties at the back. Flounces at the front that continue over the shoulders and down the back. Seam at the waist and a flared skirt with a flounced hem. Unlined.",Banana dress,452,0,404,424,431,156,386,525
64224,0741356001,"Short, 5-pocket shorts in washed denim with a high waist, button fly and raw-edge hems.",Pamela Shorts HW,469,7,414,425,434,174,386,528
64226,0741356002,"Short, 5-pocket shorts in washed denim with a high waist, button fly and raw-edge hems.",Pamela Shorts HW,469,7,414,425,434,174,386,528
64240,0747719003,"Imitation leather trainers with a padded edge, loop at the back, elasticated lacing and a hook and loop tab at the front. Mesh linings and insoles.",Sarah low sneaker SG,451,0,408,423,431,240,395,532
64263,0747737001,Sarong in an airy weave. Size 130x150 cm.,B Leila Sarong,450,0,409,422,430,51,387,595
64346,0741466006,"Short shorts in soft, lightweight sweatshirt fabric with a ribbed drawstring waist and side pockets.",Ginger,461,0,401,422,437,30,386,528
64355,0747838005,"Lace bikini briefs with a low waist, lined gusset, narrow sides and medium coverage at the back.",Lou Bikini,451,0,402,423,431,77,387,521
64358,0741478002,"Jumper in a jacquard knit with low dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem.",Dionne Jacquard Sweater,450,13,410,422,430,157,393,505
64377,0747913002,"Short-sleeved shirt in a patterned cotton weave with a turn-down collar, classic front and yoke at the back. Open chest pocket, and a rounded hem. Regular Fit – a classic fit with good room for movement and a gently shaped waist to create a comfortable, tailored silhouette.",Nat ss aop,451,2,411,423,431,229,389,529
64382,0741519001,"Shorts in lightweight sweatshirt fabric with an elasticated drawstring waist, side pockets and an open back pocket. Sewn-in turn-ups at the hems with the reverse side showing.",Richard fancy shorts,450,3,404,422,430,228,394,528
64403,0747984001,"Blouse in a viscose weave with a draped front, sewn-in ties at one side and an opening with a button at the back of the neck. Long sleeves with a flounce at the cuffs, a seam at the hips and a gently flared lower section.",Riviera L/S,458,0,418,422,434,227,386,562
64450,0737852001,"Shorts in woven fabric with a high waist, pleats at the front, zip fly and hook-and-eye fastening. Sewn-in belt, side pockets and fake back pockets.",Pippi shorts,450,0,412,422,430,120,386,528
64465,0748031003,Sarong in an airy weave. Size 130x150 cm.,B Hudson Sarong,450,18,409,422,430,51,387,595
64479,0748097002,"Short shorts in a viscose crêpe weave with a small frill trim at the top and a high, elasticated waist with decorative ties.",Oliva Pull on Shorts,490,2,414,427,443,97,393,528
64489,0737990001,"Fully lined, waist-high bikini bottoms with a V-shaped waistband. Two-part, gathered elastic straps with a small frill trim at the top to create cut-out details at the sides, and a high cut at the back.",Pretty Please Highwaist,450,0,409,422,430,51,387,520
64503,0748140003,"Shorts in an airy weave with an elasticated drawstring waist, wrapover legs and lace trims.",Venice Shorts,460,0,414,425,435,97,393,528
64505,0748141002,"Shorts in a patterned viscose weave with a high, elasticated waist.",Hallie Shorts,476,2,414,427,437,97,393,528
64514,0748202006,"Shirt in an airy cotton weave with a collar, V-neck at the front and yoke with a pleat at the back. Long sleeves with buttoned cuffs, and a rounded hem. Longer at the back.",KARIN SHIRT,456,1,418,423,434,178,393,529
64534,0748269001,"Jumper in a soft, fine-knit viscose blend with a ribbed turtle neck, short sleeves with ribbed trims and a ribbed hem.",Laura short sleeve polo,468,0,402,422,441,291,386,506
64535,0741805002,"Striped top in textured jersey with a low neckline, wide sleeves with elastication at the top and cuffs, decorative buttons down the front and a flounce at the hem.",CSP Ruby top,451,1,404,423,431,166,386,506
64539,0748269003,"Jumper in a soft, fine-knit viscose blend with a ribbed turtle neck, short sleeves with ribbed trims and a ribbed hem.",Laura short sleeve polo,450,0,410,422,430,257,386,506
64551,0741816001,"V-neck lace body with narrow, adjustable shoulder straps, lined cups and press-studs at the crotch.",CSP Dina body,452,22,404,424,431,166,386,506
64558,0741827001,"Fitted, long-sleeved body in jersey with a V-neck and sewn-in wrapover at the front. Seam at the waist and concealed press-studs at the crotch.",Fonda body,451,1,404,423,431,166,386,506
64560,0741827003,"Fitted, long-sleeved body in jersey with a V-neck and sewn-in wrapover at the front. Seam at the waist and concealed press-studs at the crotch.",Fonda body,451,0,404,423,431,166,386,506
64578,0741843002,"Non-wired, lace push-up bra with padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps that cross at the back and a hook-and-eye fastening at the back.",Lumiere balboa wireless push,461,0,402,427,437,77,387,501
64588,0741862001,"Straight-cut blouse in cotton seersucker with an open, wrapover back with a concealed fastening at the top and ties at the hem. Long sleeves and cuffs with a covered button. Unlined.",Sumo L/S,458,1,418,426,434,227,386,562
64600,0748355002,"Thong briefs in cotton jersey with a low waist, lined gusset and string back.",Rose thong 7-pack(1),463,9,402,424,439,46,393,521
64603,0748355003,"Thong briefs in cotton jersey with a low waist, lined gusset and string back.",Rose thong 7-pack(1),450,0,402,422,430,46,393,521
64623,0738103001,"Concentrated, scented machine and hand wash laundry liquid. Black is always in style! This liquid will retain the colour of your clothes while treating stains and cleaning them even at low temperatures. For all types of laundry (30-90°C). Select 30°C to save energy (your laundry will be just as clean). Free from phosphates, zeolites and bleach. Made in a climate-neutral factory in Vadstena, Sweden. 9 washes (medium water). 500 ml. For contents and further information see www.hm.com/takecare.",TC DETERGENT BLACK (1),450,4,419,422,430,300,386,609
64632,0741985001,"Cardigan in a soft, fine-knit viscose blend with a round, roll-edge neckline, buttons down the front and long sleeves.",Stureby,450,0,410,422,430,186,386,534
64660,0741985006,"Cardigan in a soft, fine-knit viscose blend with a round, roll-edge neckline, buttons down the front and long sleeves.",Barry cardigan (1),466,0,410,424,435,257,386,534
64689,0742038005,"Short, round-necked sports top in fast-drying functional fabric with short sleeves and a panel at the hem with a knot detail at the front and gathers at the back.",LEXI knotted loose tee,460,3,404,425,435,164,391,524
64713,0742084001,"Sleeveless playsuit in an airy, textured weave with narrow shoulder straps, a V-neck, buttons down the front and a concealed zip in one side. Cut-out section at the back with a twisted detail at the top and elastication at the back of the waist. Jersey-lined bottom section.",Acerola jumpsuit,451,0,415,423,431,110,393,540
64719,0742086002,"Short, fitted dress in stretch jersey with a V-neck, narrow, adjustable shoulder straps and a wrapover front with a drawstring at one side. Unlined.",Sassy dress j,476,0,415,426,437,110,393,525
64724,0742087002,"V-neck dress in an airy viscose weave with narrow shoulder straps, a seam at the waist and flared skirt with a sewn-in wrapover. Concealed zip at the back and flounce trims at the hem. Unlined.",Gili wrap dress,450,0,415,422,430,110,393,525
